tilt_angle,azimuth_angle,weighted_mismatch_kWh,total_energy_production_kWh
14.1269602356858,132.4293851377276,129164.1837782057,246708.1246432674
15.198230215020612,138.9077452230554,129167.3360743408,247415.7000852215
14.610320331410353,133.47344713677342,129187.13756211555,247579.673888016
14.57526444411965,132.5423657130348,129198.30938477431,247706.47068469232
14.895708484021068,134.23193308913673,129203.37064488516,248040.57052809134
15.013148089157026,134.34500024158527,129213.74974448708,248273.84563739688
14.834739563173288,132.43583050501366,129225.1049568723,248315.96194811407
14.834739563173288,131.86241676966904,129234.2473224458,248438.30835197048
16.137674437185975,141.18322992729648,129237.16917530814,248615.41727313877
15.584328585957245,136.48072297228552,129242.70256860486,248958.42926366403
15.392030292000793,133.73873072206027,129265.80503547606,249258.9349315915
15.508823378784431,133.40420631832194,129285.34834125449,249596.82875781794
16.410122712721254,139.00803773694935,129303.77610570438,249921.6139500513
16.46231980031478,139.13194443742321,129308.13918787347,249987.71572759227
15.72465088865194,133.3212729383651,129314.1302123007,250090.88628696307
15.477725846116485,130.51617518169888,129330.76164563805,250161.56092798166
16.052809471585448,134.54880186794827,129337.32092799761,250494.37033388356
15.980379403898713,133.35952680719166,129347.75882631207,250640.02670402417
16.438855672486074,136.59243051911474,129352.73055614768,250742.3704476848
16.79644153779668,138.8645262789409,129355.6008065706,250761.66853758023
16.071995635485827,133.40420631832194,129359.66237293721,250828.13210000438
16.071995635485827,133.3212729383651,129361.06949352713,250848.6034306591
16.071995635485827,133.30016775708316,129361.42658083212,250853.7975545655
16.081213694290813,133.35337477128311,129361.81576228236,250860.70275252804
16.081213694290813,133.3212729383651,129362.35989406628,250868.6194394215
16.09983098420328,133.26672360181405,129365.91245287834,250922.46359209795
16.09983098420328,133.2363694397394,129366.43263602657,250929.9204195605
16.111202352748567,133.3212729383651,129366.5783818556,250933.70333262437
16.83702078677079,138.48683677046452,129368.62530274829,250970.9347728794
16.09983098420328,132.73102300147238,129375.12648632585,251052.14885143956
16.105142436634072,132.5895311536757,129378.31675050216,251097.3023120904
16.915129203110354,138.48683677046452,129379.03643295195,251130.5399551968
16.819196626840046,137.79863403893407,129380.17177525225,251159.46060023046
16.83702078677079,137.79863403893407,129382.57000519717,251196.1487518757
16.807470077581655,137.33592578872353,129387.72182020643,251282.65680715546
16.211072644802798,132.34290087294886,129397.24913128711,251386.10505816946
16.569602299016687,134.81877522842464,129403.69678391813,251526.77611343144
16.412201259835943,133.38729202600334,129407.67119294677,251567.53739760784
16.412201259835943,133.02311085991212,129414.1588933587,251658.34783463363
16.6978207114262,134.8705403793011,129420.65704987025,251784.00021004674
16.412201259835943,132.38904708405843,129425.6404160385,251811.89229698683
16.83702078677079,135.40121190123432,129429.84200382333,251927.17608915907
16.83702078677079,135.1899368703131,129434.00127312732,251987.58783575863
16.83702078677079,135.0138732460657,129437.51474864237,252037.43275163294
16.962167612746434,135.86460318865292,129438.15557984903,252053.54782918526
16.529983405384282,131.85249208023535,129453.2525481821,252192.72647142556
17.078578387093643,135.86460318865292,129454.5768398366,252295.6824469642
16.962167612746434,134.87126917440983,129458.43497755608,252340.56592445335
16.962167612746434,134.33318040942908,129469.38702249105,252489.97269203496
16.962167612746434,134.22427831391568,129471.57699573682,252519.69027212626
17.298179134861883,136.48072297228552,129473.42189218302,252561.71785366719
17.418593847826457,137.21790498606052,129475.20907248526,252574.0477819472
16.89304939736663,133.3212729383651,129479.46842313187,252612.58672042403
16.906507067062655,133.3212729383651,129481.48674926089,252641.18182204355
17.418593847826457,136.8663660886249,129482.89124279724,252686.95661470955
17.07084433761199,134.24546181679167,129487.05771317349,252742.6890395379
16.783179482586682,131.81477788344193,129492.87714078205,252748.01023846975
17.572809348818918,137.325934560617,129495.68386498708,252851.90847668741
17.60858210308271,137.325934560617,129501.07926159182,252924.30684356738
17.60858210308271,137.32593170480075,129501.0793276329,252924.30778218148
17.60858210308271,137.32583875036093,129501.08147721026,252924.33833322005
17.60858210308271,137.3104595719943,129501.4369867758,252929.3911634722
17.079743394296056,133.3212729383651,129507.62296686467,253008.3608880108
17.60858210308271,136.87967292326798,129511.34445827265,253069.47500096235
17.633968135411703,136.87967292326798,129515.19018761191,253120.99972961016
17.60858210308271,135.86460318865292,129534.26342144738,253388.44830064668
17.82826344806628,137.21677981179016,129536.66182415851,253403.5253218128
17.357408212456022,133.62171630447165,129543.9515364722,253513.27274334253
17.17037641682103,131.10117815262913,129568.591059059,253743.42033189198
17.096712571972734,129.2945192367966,129594.0001128589,253971.59075919382
17.096712571972734,129.26691662433532,129594.57580965821,253977.1022428767
18.23579162018114,137.3259345225175,129595.87640086451,254182.00732190243
17.806896350093396,134.38332581754415,129599.58473215252,254235.09288297506
17.818720500527405,134.38175761829206,129601.56122785546,254259.8760262884
18.722081441699952,139.06369699010088,129626.7966469773,254513.9477906423
18.75017302559215,139.0707133004197,129631.05103393077,254565.5009540342
18.75017302559215,138.83735417827134,129637.38727726747,254652.7619803798
19.175373896800323,140.72600605635256,129650.74379759801,254723.34994820633
18.75017302559215,137.71619311651665,129667.35778805625,255059.93036591428
19.77083411207424,142.3759695887539,129694.84604592441,255110.73202428472
18.1590414833344,132.86507397450913,129695.61391478659,255381.49365237245
17.89616961390212,130.61354248757607,129705.66133574906,255393.8995804842
17.89616961390212,130.61178461728588,129705.7065227672,255394.3023330463
17.902744676786433,130.61178461728588,129706.91616353417,255408.12517150637
18.061348024602054,131.72947775835863,129706.97039522175,255472.69694530926
18.255293264314123,132.97208014939625,129710.04153000223,255550.5497336261
18.368398646282145,133.3212729383651,129721.29277128454,255686.20761333875
18.41262490315342,133.51764724464562,129724.03893454786,255721.39720818805
18.341115290234146,132.4403067655068,129739.28690965848,255868.9418812991
18.659718653887243,134.51677009568473,129740.61027542509,255929.6995141155
18.341115290234146,132.1783884839983,129746.14525700216,255937.4386241938
18.56931129885345,133.6415588802216,129748.80994707806,256004.4187637806
18.4446050482418,132.6933722544632,129751.58967441539,256013.7028937601
18.284897472923916,131.21114791371218,129761.53048283466,256064.3882325069
18.91732346195748,134.87843055803796,129775.94838697778,256333.62237735072
18.497034732868368,131.80612760200583,129785.45480009087,256353.81745066133
18.83095348857804,133.6415588802216,129795.9628474203,256532.423969557
19.383532670836075,136.32148495855375,129815.48282002742,256778.04923243655
20.134932309749534,139.97578046958458,129833.54281973968,256812.05020633273
18.929764313768988,132.56402315467892,129846.23205749862,257034.8220072751
18.783301207079827,130.90114230294134,129868.14838787455,257166.9939386336
19.368078866705456,134.38332581754415,129872.32704482457,257379.18552618712
19.71752938508484,135.6386751953842,129897.75712043265,257655.80880989478
19.45593227594715,133.9179982476572,129903.5514157923,257694.76296657225
19.363040965206864,132.98720318078028,129916.60765299134,257784.8862592731
19.368849710200468,132.98720318078028,129917.74088505271,257796.4391773614
19.82861986579909,135.1169107391994,129935.54862265536,258043.730422812
19.82861986579909,134.87843055803796,129943.29566655275,258121.6039266684
19.526829529052492,132.9139659232385,129951.16235128822,258130.95975140925
20.243537475089695,137.03528503915797,129951.33983507499,258166.69822124342
19.563637183550526,132.72374818132735,129964.86916715525,258258.18295701494
19.82861986579909,134.18056579485014,129967.41514323582,258343.90938649263
20.243537475089695,136.4887374513079,129969.6720935464,258365.1940698053
20.243537475089695,136.38028270688756,129973.36149453392,258403.97028351866
19.51012148523201,131.6205954490669,129991.11654141491,258454.46064373865
19.38206553855115,130.40891405866438,130003.77402606384,258504.59027061248
19.776586697352748,132.56406339913045,130013.59690584327,258724.33732309972
20.01145457016269,133.7347593534951,130020.30241604723,258837.5593415443
19.77083411207424,132.04776395348242,130030.0762475397,258857.39213504546
19.92144508339782,132.682600215248,130039.19263207178,258975.20435841792
20.020710510052854,133.2593133385152,130039.39075062027,258999.81926517864
20.09182462719044,133.4642961665646,130046.64696263817,259076.2642703747
20.740660544321894,136.8663660886249,130053.22478662082,259157.09997056038
20.123012802786423,132.76792301814982,130078.04945017026,259344.4531784853
20.2564546674222,133.3212729383651,130086.2838806795,259438.62528794684
20.21965742384967,132.682600215248,130101.52339525586,259557.4546531965
20.079340194012982,131.69439708844376,130106.39900799157,259562.31036626556
20.079340194012982,131.69302490851865,130106.44582113369,259562.6847945275
20.126748607283936,131.79917441810852,130112.85610393023,259626.6215948734
20.13798975579849,131.6967653060136,130118.7470116149,259676.76824641228
20.126748607283936,131.37582389171894,130127.36049281181,259741.59642894485
20.87801582120114,135.4724603693794,130134.77294061758,259916.90186385947
20.545883792840247,133.20395275134462,130152.00692450856,260031.76163534497
21.281508327958345,136.8663660886249,130161.48704810913,260151.33445149506
20.653181723938847,133.4133338208508,130167.2298213492,260172.64482004783
20.589491596022228,132.93927262863528,130171.15420254484,260195.7168641961
20.589491596022228,132.8748314253186,130173.5099877339,260215.09166453735
20.695287471234924,133.29336242316998,130180.75353555681,260290.18408091605
20.87801582120114,134.26179977878473,130182.71743396056,260328.02902677434
20.908933717591502,134.07949450173226,130196.31676650312,260445.9940515561
20.685734778522367,132.31060893177153,130214.99798896007,260566.79877203633
20.811819082988535,132.81448589320053,130223.64439743763,260658.82924981567
20.697007851002432,132.04533347991202,130227.29877130034,260665.12275360918
20.697007851002432,131.84472950049602,130234.73962313542,260722.25767324166
20.688169740351036,131.69139552032917,130238.43654927998,260748.3936106398
20.53174374290063,130.5141647689872,130245.89083396694,260761.1282998544
21.010441402335935,132.9185381153065,130263.12344203556,261004.9268484731
21.12748698732456,133.43197421283085,130268.58512546377,261065.93646919762
21.292823605375546,133.9231288735493,130284.89462229788,261217.24308713173
21.131630301749908,132.73119350137574,130297.32183348668,261291.56505683463
21.038049812247944,131.6967653060136,130316.38033272896,261418.33891780922
22.78158008876049,140.02853530776983,130333.20150164228,261444.41519569664
22.826924541519826,140.02853530776983,130342.62708627895,261520.7204332568
22.742272538762197,139.6318603478731,130343.22909284981,261561.10800516568
22.742272538762197,139.62774212374396,130343.42245517462,261562.99159818175
21.19961445843712,131.8510859128012,130347.12857591738,261681.6005001321
21.077454556239942,130.7122549306536,130362.88427237893,261765.1466090752
21.783053378319092,134.46730058532407,130369.21942047543,261939.96374504623
21.933359242410205,134.85711655092817,130385.91234700677,262077.60871316356
21.64179840074937,133.15308702710607,130393.61022654113,262115.87400045787
21.605969579380023,132.4371606333123,130415.31954291945,262272.46704521106
21.876478695597594,133.62589778409077,130426.60231447735,262395.59593506175
21.886724938008623,133.62589778409077,130428.97079510038,262414.4081145138
21.879421413742296,133.5782321798489,130429.33225063175,262416.74352995737
21.879421413742296,133.55785966562698,130430.20665230484,262423.45963724464
21.922511560417625,133.55831634174618,130440.16519965802,262502.41366269434
21.922511560417625,133.55785966562698,130440.18484665682,262502.56438834756
21.922511560417625,133.54832479059917,130440.59494158806,262505.71047177096
21.425994026791543,130.37263680224936,130457.51261090196,262521.0354568436
22.498476272044606,135.9975301652941,130461.35722922461,262668.77839991334
21.903530375295524,132.78439228321793,130469.18336705209,262717.1900397352
21.755563344644216,131.86177255482914,130474.10605573357,262724.5965469982
22.140825554326476,133.93358996673527,130474.91499690007,262775.2693283108
22.140825554326476,133.55831634174618,130491.78100275253,262901.54946565983
21.88999913669063,132.08523156621936,130496.24992928634,262907.8853764789
22.212540343893885,133.83808045708253,130496.30071660028,262937.9091980437
22.139538685293218,133.2593133385152,130504.75995193784,262997.9019211057
23.127526753503822,137.79863403893407,130518.15368098769,263028.0274275263
21.94077367483586,131.78080527829974,130521.67186545642,263093.21310407936
22.41090398624817,134.17731275932542,130527.76882698858,263179.55671176827
22.497126637582205,134.59135299863496,130528.63132114835,263188.01026739826
21.88999913669063,131.10527788816833,130538.53856453516,263194.638343016
23.269195217488516,137.79863403893407,130550.7276222001,263268.69135630014
22.24479681922131,132.724863933807,130554.25113369907,263362.68120567466
22.146639654735246,132.13059918042603,130556.68548433144,263368.2188820189
22.15278110519446,132.13059918042603,130558.20243024024,263379.5162778566
22.630809378697883,134.2798714645504,130575.57954236738,263537.44337973866
22.51549962262812,133.55785966562698,130582.1180436102,263580.3071368856
22.630809378697883,134.14167606739707,130582.25088601696,263586.0897077321
23.94176631272552,139.50490848363532,130611.45723824046,263612.24673084606
24.056610420891996,139.88912597626194,130616.13894882926,263613.6467444479
22.492829444266608,132.5338297711075,130623.9948679082,263875.0564358459
22.46020174223122,132.25207568348094,130628.79837620206,263904.4821700264
23.052265344062686,134.19809420091133,130682.66570004015,264313.5331886598
22.3963695325629,130.3961977161399,130698.49374896192,264331.9471530146
22.978189763027505,133.2375770215795,130711.75444141973,264516.3059070669
23.333368540543766,134.86452040171469,130718.21106233679,264561.068643968
22.775076086948445,131.8055315929547,130729.44625552977,264613.4374493801
22.47529952347119,129.65524962664566,130753.22611009033,264676.3320408682
22.866769620032883,131.72947775835863,130756.97352997787,264802.1658445084
22.66626631317215,130.37416686700058,130769.8218818666,264833.65146303334
23.71942204997073,135.1899368703131,130797.94261112303,265102.0939247193
23.05321409684819,131.80295830974748,130802.75515300556,265114.390924901
22.497113030740792,127.75243384087668,130847.80562348831,265179.044061131
22.497113030740792,127.7499396308808,130847.91831602018,265179.6037420807
23.05939203354963,130.93959174822706,130848.1058946531,265385.6433359835
23.483548077203203,132.86507397450913,130860.91393485788,265533.6365422512
23.729348924103096,133.95829840633374,130866.33335243077,265579.67341806873
23.108154908278195,130.49000174951763,130884.0175133766,265603.20199239545
23.981322277954128,134.4050768031425,130907.38481953577,265847.3384445917
23.087058820494633,129.2752709114337,130940.19248462796,265895.6638462555
25.20239303596096,138.7732036523283,130961.52269540302,265977.88135418063
23.698643239646074,132.0127446470676,130964.88637594707,266190.7283173083
23.953932677067424,133.1635672850106,130969.75279566279,266248.55800252117
24.028333239551806,133.15308702710607,130990.47041548853,266380.1359666997
24.09179552719771,133.0345502711876,131014.51423750802,266530.2120163474
23.981322277954128,132.0127446470676,131042.13559729468,266682.86621197703
23.757491714554344,130.738308914007,131051.31405191564,266687.41780604277
24.48800876991886,134.22629784971872,131053.23058014624,266770.72459047433
24.481076977814272,134.0910865670464,131059.3678916221,266809.81414000114
23.940668007103085,130.82882656926583,131098.02577375725,266981.73869135446
23.71942204997073,129.4441470596889,131109.44320535797,266985.86669994803
24.935397682808606,135.14378066302623,131119.49346668142,267154.84371723223
24.83122872952159,133.51956265193667,131192.91799995332,267606.46456401894
24.83122872952159,133.35656458300187,131203.23453377263,267665.8769477024
24.434087545438473,130.738308914007,131245.3604739078,267864.76429757144
25.455562359404485,135.178381839521,131264.6241735381,267984.534151976
24.976167506704734,132.63475523962492,131291.4150629894,268164.532991107
24.810045273135,131.6967653060136,131299.48842396608,268203.2435525225
24.83122872952159,131.72602133184552,131304.01832406948,268229.3898092205
24.55541829797501,130.15809805524177,131314.1084111848,268246.22677117045
24.708373014787146,130.04630619951973,131365.98450043093,268541.24851797934
24.752638653220732,130.1779328667881,131371.82513817947,268578.3400289628
24.752638653220732,130.1625367628806,131372.7020914375,268582.8756051117
25.694305232811544,134.0910865670464,131407.25483105896,268802.75447857915
26.213714058507456,135.81786155213044,131437.21789916902,268913.03630998364
24.752638653220732,128.86977089090374,131444.56091182056,268945.7721049104
25.24903003885651,131.44246520982338,131446.73860642384,269022.4892308532
25.599314328109447,132.83264287033802,131463.88567947713,269121.2719482651
26.40316358232151,135.81786155213044,131491.78703499917,269206.43479128537
25.638940612310208,132.56406339913045,131493.46287336588,269282.0868265551
25.736241949629516,132.93053329469174,131498.7806658115,269308.1517319848
26.315006757582317,135.178381839521,131513.27487563287,269344.1887662501
25.70674973197907,132.56406339913045,131514.0367667511,269392.46452651126
25.788240629468106,132.8334757931269,131520.9218734203,269427.66302410245
25.163347432457165,129.50645159273586,131535.21161868694,269470.6161764162
25.647791642968052,131.9530150679007,131535.66009096304,269509.86437296186
25.788240629468106,132.56406339913045,131538.76976405372,269524.7593013259
25.788240629468106,132.56402315467892,131538.77240953821,269524.77368714724
25.647791642968052,131.8270155867095,131543.68345860788,269552.8487461717
26.11934434077875,133.73873072206027,131558.64061034864,269618.62250137824
25.24903003885651,129.3102680001568,131572.7892764151,269670.7768824192
25.72991790848772,131.7522395367268,131573.41338290146,269712.5691092817
25.782849881237315,131.8270155867095,131584.828921885,269773.50782973797
25.7944479070416,131.8270155867095,131588.37844809666,269792.4072086683
25.782849881237315,131.6615633826094,131595.3162516534,269829.67677565396
25.80116488312371,131.687083568343,131599.3179193027,269850.9220896363
26.211056913163176,133.51210381853767,131602.09166869175,269851.42447517323
26.10542856924162,132.70774543751114,131625.27726279566,269983.88880970975
26.405218431098135,133.39655502405463,131668.8464262004,270202.5073468416
27.23845467020677,136.3954671973501,131691.2492476645,270212.516133639
27.399957190531776,136.58587211782734,131723.42670193152,270363.151395474
26.302630646428785,132.0492269841213,131729.59083565557,270535.1086566706
26.302630646428785,132.04135108630078,131730.11631862394,270537.87782480085
27.487806398577433,136.2793753504315,131774.16834841706,270635.32238745963
27.574571712103683,136.525253749554,131779.79725095752,270648.28834713134
26.973957751553204,134.1862748922491,131783.6594364461,270773.7384208303
26.59524657536446,132.47301093266285,131790.56434669517,270847.14937513426
26.59524657536446,132.22986573697983,131807.1816919651,270935.1133795711
26.613207396281577,132.22986573697983,131812.7096420752,270963.42495533486
26.76158176941542,132.51953417682037,131838.40957859915,271091.0875706074
26.76158176941542,132.37165720748845,131848.7297728515,271145.1824403351
26.714906028282964,131.759056546274,131876.71548988862,271290.56565858476
26.943402039172533,132.51696147414043,131894.83771081062,271375.4064543018
26.944077566908696,132.51696147414043,131895.04779011372,271376.4556996706
26.930523412613017,132.23948412039852,131910.5159468833,271457.018662545
26.88277120242546,131.7522395367268,131929.58614808173,271556.5497631329
27.632690231354324,134.66239764192161,131946.38399104882,271569.1426116463
26.643485675410258,130.37263680224936,131947.85193536917,271640.1361856872
27.06100549798346,132.08511933513955,131962.21244783152,271715.7105409104
27.399218460947637,133.43707595745522,131969.258996114,271722.7742975985
27.405529011465607,133.39655502405463,131974.27726778435,271748.3662061531
27.723960599696284,134.29850759181477,132002.9823015312,271858.89732554415
27.405529011465607,132.95382172486293,132007.29231464578,271921.02737236413
27.573556370550328,133.5193191508372,132017.2841060297,271953.33731280256
27.399218460947637,132.6883551825136,132024.74108012335,272012.77552950074
27.192117355584827,131.6974326231804,132031.15130019377,272057.4272463675
27.192117355584827,131.6967653060136,132031.19892986125,272057.66323019925
27.27286206013097,132.02479576182893,132033.15596921378,272064.93847235886
27.329404435786817,132.23948412039852,132035.5031446618,272073.5088640835
27.475284785480582,132.37649298414385,132071.95222972517,272245.84977349435
27.876655713501975,133.8172659165177,132088.72899921206,272285.4334678192
27.6095084473909,132.6883551825136,132091.43374400094,272332.1179900704
27.40734441736439,131.8111141869548,132091.78978125582,272348.6182548025
27.40734441736439,131.67714544660478,132101.60243177836,272396.4534638789
27.47772006527287,131.8111141869548,132114.40589946398,272456.4398938497
27.64538252672981,132.167491574403,132141.83414467247,272581.9434329196
27.611470584334747,131.8408852080875,132155.26006965904,272649.80713037594
27.85816857421384,132.6802757571293,132171.3891820383,272709.5056538827
27.68627775006941,131.8038889823657,132182.18264120218,272776.88213973516
27.70258220034347,131.7980979389784,132187.90395526018,272803.71744515665
27.648646476733447,131.52925106488547,132190.50032235586,272818.0090272867
27.720466951003477,131.8111141869548,132192.75999449112,272826.1296194007
27.723046976036713,131.8111141869548,132193.5997017914,272830.0403640249
27.73022277138505,131.8408852080875,132193.71853776876,272830.1235704062
27.748758147599833,131.8408852080875,132199.7461763234,272858.1938478293
27.748758147599833,131.82846431268055,132200.67181607126,272862.7013115475
27.770163828733125,131.8408852080875,132206.7023408265,272890.5859882771
27.520009713337984,130.71877622318658,132207.39556044815,272900.3333184905
27.74296794932392,131.6211784590272,132214.27612290622,272928.6124097018
27.74296794932392,131.60865650949646,132215.2140561152,272933.0915648998
28.206199095960088,133.41826586474164,132226.46303975748,272934.68674381485
27.298422007130284,129.3102680001568,132232.27267875525,273002.935289646
27.658785460922854,130.88238823333273,132241.09108853395,273058.0846956813
27.973628138457407,131.76640926801014,132279.39960601475,273224.2970365858
28.02286935145674,131.82923958604806,132291.07772700163,273275.2299271247
28.025025192008506,131.7980979389784,132294.17951024388,273289.8387956018
27.835267249659093,130.88238823333273,132299.25616526316,273327.06419226096
28.054459000285217,131.78501837591176,132305.06981179223,273338.68795859994
27.658785460922854,129.93024549700314,132308.19435593937,273370.9779292627
27.66709571250014,129.93024549700314,132310.95528927332,273383.7629278856
27.973628138457407,131.29028605703772,132315.26511312497,273394.82012087957
28.425561790285137,133.0345502711876,132329.96289211945,273410.31654180295
28.278929787147767,132.3482289292654,132336.45881697017,273462.4285619039
28.289709973779853,132.0731606792925,132361.860060042,273582.24362258945
28.235624344566226,131.7522395367268,132368.59062204443,273620.88188205304
28.221022382007703,131.4235821882779,132388.6602246292,273718.2098498734
28.425561790285137,132.16335575975646,132400.60497876824,273748.6816988014
28.320416268678205,131.6211784590272,132407.2784385578,273794.61889450956
28.443570723157762,132.02202120943684,132417.87044987018,273828.3570295621
28.567857623323178,132.3482289292654,132433.8397961111,273886.66273858486
28.42052168968757,131.44232732056622,132454.9094515447,274007.5750862571
28.261898178328423,130.54586085161395,132467.4671040518,274084.7772915317
28.320416268678205,130.7616274260721,132471.57979279617,274098.6773953554
28.664374749012648,131.58207494904633,132526.79459532507,274314.9870676247
28.69251980578109,131.68578436254245,132528.3301399715,274317.92767012643
29.537418033210027,134.4441995199581,132583.28638111308,274392.7273610389
28.66141550013722,130.66037361227285,132595.5397435433,274637.96417250036
28.69251980578109,130.7616274260721,132598.71319343022,274648.6672800378
28.629716391355444,130.40891405866438,132603.09740589306,274677.0133781889
28.66141550013722,130.40891405866438,132613.99041900528,274723.7167450345
29.48470586766822,133.43707595745522,132654.20228488932,274755.7987836177
29.491336233460025,133.43707595745522,132656.44828527636,274765.0251854206
29.491336233460025,133.3744461986571,132661.8626632861,274791.3025912097
29.491336233460025,133.28818859234528,132669.28635255233,274827.3365825805
29.491336233460025,133.18722312811934,132677.92679019968,274869.28377324936
29.537418033210027,133.28818859234528,132684.89800188775,274891.47104527726
29.491055167326447,132.93016081655972,132699.59113481903,274974.5651935919
29.400647593370792,132.2150044815356,132727.76093695525,275132.7593288093
29.087927357003515,130.84986405830443,132728.10087121557,275193.154983695
29.537418033210027,132.52500442526073,132749.12402197855,275202.764178717
29.174635531612896,130.87373736052203,132756.12597517142,275309.6098375914
29.178983682783226,130.8809632622691,132757.07140038174,275313.29970995046
29.376532039880157,131.63962022265056,132765.69579427273,275318.6008391458
29.24376944300211,131.0161407047839,132768.9810408097,275358.06662970065
29.215314796462465,130.87389448596306,132770.07718583586,275367.99276308925
28.925319283681482,129.47384908691083,132771.85817624856,275418.0929834818
29.64525793921982,132.32603773988455,132802.27802782026,275432.35226348595
29.3350382152721,130.87373736052203,132811.0960857079,275539.47742555646
29.635944842614194,131.97236247833544,132827.85213302926,275557.4249691412
29.64525793921982,131.74770957976244,132849.06849958503,275656.57651045907
29.354667134011425,130.40891405866438,132852.82265263933,275730.3819684321
29.43068890291707,130.45317805592634,132875.70221727388,275823.74383150076
29.797006409378685,131.48171210600617,132922.30441704532,275969.32373909256
29.413309721125422,129.54228362345785,132936.28080009125,276104.22668704705
29.63538769879343,130.45317805592634,132946.4549944743,276114.5976132656
29.87205980819357,130.97996778180058,132987.94766157775,276259.57974359643
29.948376639882248,130.94023896454286,133017.40938962722,276380.40354114305
29.52621412519473,128.28038097786268,133063.9657151395,276655.7660503277
29.52621412519473,128.25684330215094,133065.59123056324,276662.6614140547
29.641079905470562,128.2477793764519,133106.8350039477,276830.3558755601
29.194907313076705,125.10473351665475,133147.72230329798,276974.2315932762
30.828383075506903,131.77017157033148,133251.93083894657,277263.9564995713
30.828383075506903,131.76984273446092,133251.95849981997,277264.08583748393
30.067198033266006,128.24566635476253,133257.51255772143,277436.34573482355
30.1167878655037,128.24566635476253,133275.08349101248,277506.07039467554
30.172795032298225,128.24566635476253,133295.03476204057,277584.6438158982
29.55642066866818,124.51439259902136,133310.92129585275,277628.1083043468
29.587804478266698,124.51439259902136,133322.220679332,277673.96822639654
30.284856406699724,128.24566635476253,133335.05341137675,277741.2223727609
30.575550032009136,129.4441470596889,133350.11476792503,277765.3282215195
30.86906167391876,130.16803215518834,133396.93634397915,277915.6884169837
30.86906167391876,130.0988844384592,133402.48764034954,277939.9860457952
30.812898924451318,129.8017579129936,133406.31881416094,277967.2864597556
29.839967452128857,124.53399404734523,133411.73418658497,278036.3794590971
30.52409222576457,128.24566635476253,133420.4816727955,278072.9837134085
30.513456379991762,128.03983243769332,133431.39265566395,278119.48668598384
30.52422075461026,128.03983243769332,133435.26227293193,278134.3488851363
30.941978176973223,129.72711029585756,133457.76879076284,278166.5938823663
31.28763040573002,130.95459458597557,133478.80587808794,278184.62081167847
30.913432683130875,129.24973095155562,133485.12387682506,278288.19795345794
30.80992879341598,128.48594150832966,133505.91892035006,278391.34604147926
30.824710765176345,128.48594150832966,133511.25263414066,278411.4436824393
30.84279730535605,128.46163432696005,133519.57088711765,278443.50937954354
31.50218463963965,130.95459458597557,133553.17121536998,278464.56605126354
31.247002632618756,129.76416577687337,133562.9097935531,278560.4502709938
30.82346690290364,127.5811468528833,133575.79019952545,278678.2914560492
30.826537922810292,127.52844440644772,133580.58892028488,278697.481908493
