datetime,SolRad_Hor,SolRad_Dif,Air Temp,WS_10m,zenith,azimuth,Load (kW),DNI,total_irradiance,cell_temperature,dc_power_output_per_panel,ac_power_output,E_incident,E_effective,E_ac,temperature_factor,PR,mismatch,weighting_factor,optimal_tilt,optimal_azimuth,optimal_battery_capacity,hour,day,month,dayofweek,is_weekend,param_number_of_panels,param_panel_area,param_total_panel_area,param_panel_efficiency,param_panel_power,param_temp_coeff,param_battery_efficiency,param_depth_of_discharge
2023-01-31 19:00:00+02:00,0.0,0.0,16.52,,104.7154920703476,259.3127121232982,110.67,0.0,0.0,16.52,0.0,0.0,0.0,0.0,0.0,1.037312,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,19,31,1,1,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-31 20:00:00+02:00,0.0,0.0,16.16,,116.44580073872811,268.100015777691,110.67,0.0,0.0,16.16,0.0,0.0,0.0,0.0,0.0,1.038896,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,20,31,1,1,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-31 21:00:00+02:00,0.0,0.0,15.81,,128.23137889196522,277.7596277898567,117.92,0.0,0.0,15.81,0.0,0.0,0.0,0.0,0.0,1.040436,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,21,31,1,1,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-31 22:00:00+02:00,0.0,0.0,15.45,,139.69852508468466,289.7555355161232,117.92,0.0,0.0,15.45,0.0,0.0,0.0,0.0,0.0,1.04202,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,22,31,1,1,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-01-31 23:00:00+02:00,0.0,0.0,15.1,,150.10956767146632,307.0642552653381,117.92,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,1.04356,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,23,31,1,1,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 00:00:00+02:00,0.0,0.0,14.74,,157.62355371966078,335.2375982327709,117.92,0.0,0.0,14.74,0.0,0.0,0.0,0.0,0.0,1.045144,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,0,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 01:00:00+02:00,0.0,0.0,14.39,,158.72867705490017,14.30583106008919,117.92,0.0,0.0,14.39,0.0,0.0,0.0,0.0,0.0,1.046684,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,1,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 02:00:00+02:00,0.0,0.0,14.03,,152.6214646072426,46.33542572694739,117.92,0.0,0.0,14.03,0.0,0.0,0.0,0.0,0.0,1.048268,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,2,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 03:00:00+02:00,0.0,0.0,13.68,,142.75189441766418,66.0263284018535,117.92,0.0,0.0,13.68,0.0,0.0,0.0,0.0,0.0,1.049808,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,3,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 04:00:00+02:00,0.0,0.0,13.32,,131.46992604164063,79.10052876506734,117.92,0.0,0.0,13.32,0.0,0.0,0.0,0.0,0.0,1.051392,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,4,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 05:00:00+02:00,0.0,0.0,12.97,,119.71618848196655,89.2165530216082,117.92,0.0,0.0,12.97,0.0,0.0,0.0,0.0,0.0,1.052932,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,5,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 06:00:00+02:00,19.0,19.0,12.61,,107.9259114517628,98.13532301330463,93.17,0.0,16.999041749932857,13.194342060153941,3.796340298587266,3079.59125021399,23586.00043761434,20886.996687877858,3079.59125021399,1.0519448949353227,0.8943055356367937,,0.0,44.014518456806286,122.55138883577688,51.0,6,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
